experiment_id,injection_volume,primary_injection_structure,p_injectionID,p_volume,sec_1_injection,sec_1_injectionID,sec_1_volume,sec_2_injection,sec_2_injectionID,sec_2_volume,sec_3_injection,sec_3_injectionID,sec_3_volume,sec_4_injection,sec_4_injectionID,sec_4_volume,sec_5_injection,sec_5_injectionID,sec_5_volume,sec_6_injection,sec_6_injectionID,sec_6_volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
acronym,,,,,,,,,,,,,,,,,,,,,,,VISp6a,VISpm2/3,VISl6a,VISl6b,VISal5,VISpm6a,VISpl2/3,VISam1,VISp6b,VISpl6a,VISp,VISpl6b,VISam,VISam4,VISal,VISl,VISrl,VISl1,VISpl,VISam5,VISam6b,VISpm6b,VISpm4,VISpm,VISpm5,VISl4,VISp1,VISal6a,VISl5,VISal6b,VISp4,VISpl1,VISp5,VISpm1,VISp2/3,VISpl4,VISpl5,VISal2/3,VISl2/3,VISam6a,VISam2/3,VISal1,VISal4,VISli1,VISli6a,VISli6b,VISa,VISa1,VISa2/3,VISa4,VISa5,VISa6a,VISa6b,VISli,VISli2/3,VISli4,VISli5,VISrl1,VISrl2/3,VISrl4,VISrl5,VISrl6a,VISrl6b,VISpor,VISpor1,VISpor2/3,VISpor4,VISpor5,VISpor6a,VISpor6b,VISp6a,VISpm2/3,VISl6a,VISl6b,VISal5,VISpm6a,VISpl2/3,VISam1,VISp6b,VISpl6a,VISp,VISpl6b,VISam,VISam4,VISal,VISl,VISrl,VISl1,VISpl,VISam5,VISam6b,VISpm6b,VISpm4,VISpm,VISpm5,VISl4,VISp1,VISal6a,VISl5,VISal6b,VISp4,VISpl1,VISp5,VISpm1,VISp2/3,VISpl4,VISpl5,VISal2/3,VISl2/3,VISam6a,VISam2/3,VISal1,VISal4,VISli1,VISli6a,VISli6b,VISa,VISa1,VISa2/3,VISa4,VISa5,VISa6a,VISa6b,VISli,VISli2/3,VISli4,VISli5,VISrl1,VISrl2/3,VISrl4,VISrl5,VISrl6a,VISrl6b,VISpor,VISpor1,VISpor2/3,VISpor4,VISpor5,VISpor6a,VISpor6b
hemisphere,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L
166324604,0.107357,VISp,385,0.112411,,,,,,,,,,,,,,,,,,,0.287015,0.0334231,0.0166758,0.00327431,0.0158952,0.0240263,0.0111651,0.0138143,0.0545539,0.00074658,1.8651,4.80E-05,0.0612468,0.0010209,0.0489443,0.110568,0.0287329,0.0387248,0.0499094,0.0110935,0.00361482,0.00495554,0.00342271,0.14517,0.0295179,0.00700385,0.501984,0.0105652,0.0291669,0.00250613,0.258155,0.0291077,0.900985,0.0498244,0.384429,0.00325831,0.0055837,0.00559111,0.0157226,0.0159248,0.0157785,0.0113597,0.00302697,0.013559,0.00347823,0.000580042,0.012696,9.01E-05,1.64E-05,1.74E-05,0.000718505,0.00763566,0.00421807,0.0446827,0.0093917,0.00266042,0.0150132,0.00488247,0.00190121,0.000919295,0.0107355,0.00782181,0.00247268,0.0285355,0.0101662,0.00998112,4.72E-05,0.00661784,0.00108389,0.000639151,0.000216002,0.00109296,3.34E-05,1.87E-05,0,3.92E-05,1.40E-05,0.000418359,7.73E-05,5.20E-05,0.00117226,0,0.00272904,9.74E-05,0,0.000101172,4.93E-05,0,0.000250936,0.000129719,7.91E-06,1.60E-05,2.74E-05,0.00187753,0.00014604,0,0.000615171,0,4.91E-05,0,3.41E-05,0.00011983,0.000111499,0.000555992,0.000118261,0,6.52E-05,0,0,4.37E-05,0.00203197,0,0,0,0,0,7.00E-06,7.00E-06,0,0,0,0,0,0,0,0,0,4.93E-05,0,0,0,0,0,0.000247538,0.000247538,0,0,0,0,0
544488252,0.069111,VISp,385,0.0542199,RSPagl,894,0.0127614,,,,,,,,,,,,,,,,0.000372489,0,1.56E-05,8.16E-05,0,0,0,0,0.000150721,5.52E-09,0.00128128,0,0,0,1.06E-05,9.72E-05,4.20E-05,0,5.52E-09,0,0,0,0,1.47E-05,0,0,0.000640853,0,0,0,0,0,0.000117012,1.47E-05,2.07E-07,0,0,0,0,0,0,1.06E-05,0,7.46E-06,0,0,2.73E-05,2.73E-05,0,0,0,0,0,7.46E-06,0,0,0,4.20E-05,0,0,0,0,0,7.07E-06,7.07E-06,0,0,0,0,0,0.469393,5.31E-05,0.0049072,0.00172764,9.55E-06,4.64E-05,0.00447277,0.000536359,0.030596,0.00837251,0.781248,0.000146996,0.000536359,0,2.03E-05,0.0194643,1.49E-05,0.00884746,0.0663323,0,0,6.26E-05,0,0.00169263,0.000420397,0.000381109,0.153123,4.81E-06,0.00147787,0,0.0584972,0.0290533,0.22388,0.00111002,0.0384007,0.00269666,0.0215901,0,0.00212299,0,0,5.90E-06,0,0.0080584,0.000907377,0.000262837,0.000302855,0.000302855,0,0,0,0,0,0.010631,0.00110888,5.04E-05,0.000243106,1.49E-05,0,0,0,0,0,0.0159705,0.013067,0.0013543,0.000117754,0.0004631,0.000833514,0.000134803
519488493,0.002337,VISp,385,0.00692776,VISrl,417,0.00132481,VISa,312782546,0.000112445,,,,,,,,,,,,,0.159769,0.0491289,0.027438,0.00449562,0.0224606,0.0297904,0.0110148,0.00888011,0.0176904,0.00429797,1.14319,0.00204955,0.130324,0.00476041,0.103745,0.0855961,0.367111,0.0191635,0.0408181,0.0361149,0.00161924,0.00255948,0.00891418,0.137669,0.0346611,0.0013189,0.382941,0.0165091,0.0174137,0.00208823,0.0767908,0.0135418,0.22064,0.0126146,0.285356,0.00421679,0.00569712,0.0443672,0.0157663,0.0303608,0.0485884,0.0162874,0.00203248,0.0171525,0.00824414,0.00208331,0.202844,0.0461053,0.0891952,0.0173955,0.035569,0.00965968,0.00491902,0.07444,0.020369,0.00372071,0.0228704,0.153109,0.101322,0.00804633,0.0572085,0.0400059,0.00741963,0.145965,0.0167335,0.0414175,0.00263145,0.0391923,0.0407589,0.00523168,1.126,0.303868,0.161498,0.0216289,0.377894,0.154536,0.0282949,0.140868,0.231785,0.0114851,6.50623,0.00119433,0.901784,0.0663171,0.971905,1.23261,3.54141,0.150922,0.103899,0.34788,0.0130063,0.0155136,0.112133,1.20547,0.31311,0.296888,1.6348,0.191046,0.397112,0.0273716,0.481951,0.0348783,1.93594,0.306304,1.09575,0.00894067,0.0191057,0.103927,0.204559,0.143383,0.190329,0.115017,0.156649,0.216103,0.0666423,0.0192263,1.66431,0.23122,0.430156,0.262819,0.53271,0.172173,0.0352307,1.52979,0.441211,0.278807,0.507802,0.818189,0.705318,0.44234,0.928139,0.547909,0.0995139,0.475581,0.074885,0.095848,0.0297189,0.169641,0.0845264,0.0209614
166326736,0.131449,VISp,385,0.165349,,,,,,,,,,,,,,,,,,,0.374443,0.030156,0.0772482,0.0284944,0.0202075,0.0208803,0.0452314,0.0166548,0.105217,0.00462151,3.06869,0.00125585,0.067176,0.00300705,0.130318,0.388267,0.0928938,0.0553159,0.156669,0.00878064,0.00307673,0.00751828,0.00259243,0.104038,0.0136497,0.0594417,0.719636,0.0194565,0.070794,0.00921806,0.39498,0.0656496,0.474577,0.0292408,1.06258,0.0125318,0.0273785,0.0424176,0.0969726,0.0137036,0.0219532,0.019886,0.0191329,0.00987727,0.00875206,0.00767718,0.0125137,0.000316943,6.30E-05,1.12E-06,0.000126847,0.00582109,0.00618466,0.0660886,0.0177248,0.0086082,0.0134491,0.00906994,0.024436,0.0132522,0.0161673,0.0165068,0.0134616,0.141136,0.0267586,0.0473631,0.00279601,0.0406718,0.0151799,0.00836634,0.0047233,0.00275756,0.00297087,0.000669712,0.000293801,0.000729162,0.00104766,7.06E-05,0.00244516,3.02E-05,0.0389711,0,0.000728489,0,0.00157904,0.0282746,0.000583309,0.0051381,0.00307683,0,0.000128913,0.000160651,0.000129581,0.00522097,0.000397781,0.00904889,0.0131203,0.000359619,0.0058709,0.000150564,0.00525382,0.000921488,0.00932721,0.00104623,0.00410133,0.00024271,0.0008348,0.000159017,0.00457613,8.37E-05,0.000445285,0.000351388,0.000264647,3.54E-06,0,5.08E-06,0.00026257,1.39E-05,4.71E-06,0,0,4.97E-05,0.000194227,8.62E-06,0,0,0,1.31E-05,2.00E-07,8.17E-05,0.000210782,4.71E-05,0.000230383,0.00235084,0.000288287,0.00116746,0,0.000749101,0.000128115,1.79E-05
522409371,0.04415,VISp,385,0.0438228,,,,,,,,,,,,,,,,,,,0.00111579,0.0054993,0.000486346,7.03E-05,0,0.000454717,0.000155619,5.23E-06,0.000137658,0.000324961,0.00553779,0,5.23E-06,0,8.78E-05,0.00231165,0.00157361,0.000611116,0.000784156,0,0,4.68E-05,0.000169705,0.00791276,0.000333012,0.00010802,0.00203507,0,0.000719854,0,3.54E-05,8.27E-05,0.00192347,0.00140925,0.000290417,4.50E-05,0.000175956,0,0.000316057,0,0,8.78E-05,0,0.00019505,0,0,1.26E-05,1.26E-05,0,0,0,0,0,0.00019505,0,0,0,0.000139975,0.00033351,0,0.00109586,4.27E-06,0,9.62E-05,9.62E-05,0,0,0,0,0,0.580555,0.0773129,0.227521,0.0352786,0.141807,0.0180106,0.104418,0.00140072,0.0786775,0.0290792,2.46817,0.00434342,0.0203353,0.00229052,0.440001,1.17624,0.291643,0.0318264,0.303406,0.00595743,0.000257107,0.00247356,0.0168206,0.156693,0.0250112,0.243599,0.16622,0.0589599,0.317957,0.00579259,0.331894,0.0457084,0.625195,0.0170646,0.685627,0.0430844,0.0767729,0.130785,0.320054,0.00292931,0.00750017,0.00745393,0.0952021,0.00119922,0.0297589,0.00616508,0.0202126,0.000713521,0.00968411,0.00278923,0.00569727,0.0012724,5.60E-05,0.100464,0.0154485,0.0119662,0.0359258,0.00283388,0.0839951,0.0716202,0.0907611,0.0393125,0.00312024,0.3938,0.017498,0.102239,0.0465994,0.143774,0.0739454,0.00974485
297592527,0.045007,VISp,385,0.0532495,,,,,,,,,,,,,,,,,,,0.816368,0.372104,0.104992,0.0162255,0.156748,0.120813,0.144244,0.0755764,0.149952,0.0259023,5.51571,0.00256012,0.498081,0.0292258,0.712921,0.574115,0.580218,0.100418,0.483901,0.0951625,0.0200014,0.0223872,0.0789531,1.00254,0.186423,0.0471834,1.02898,0.0597606,0.134495,0.00686839,0.695024,0.15338,1.27373,0.221862,1.55166,0.0361917,0.121623,0.280704,0.1708,0.0973596,0.180755,0.102999,0.105841,0.0770379,0.0408388,0.00464249,0.126963,0.00536443,0.0193782,0.00470969,0.0185799,0.0626999,0.0162308,0.415315,0.13561,0.0472468,0.109939,0.0892314,0.222511,0.0752536,0.132422,0.0511771,0.00962338,0.667698,0.136913,0.259007,0.0230623,0.190048,0.0524064,0.00626103,0.0504843,0.0232412,0.0111082,0.00239447,0.00466004,0.00718474,0.00869706,0.00220625,0.0121607,0.00231886,0.348067,1.47E-05,0.01825,0.000245434,0.0293004,0.0610207,0.0287309,0.0106799,0.0299721,0.0027573,0.000507039,0.000960183,0.00132263,0.0544718,0.0105232,0.00532976,0.102369,0.00359386,0.0106413,0.000558953,0.0176367,0.00348326,0.0443908,0.0112399,0.121026,0.00328005,0.0121782,0.0122471,0.0208671,0.00466625,0.00786775,0.0054516,0.00278883,0.000468078,0.000580056,0.000503517,0.00264661,0.000106145,0,6.72E-05,0.00201632,7.95E-05,0.000377493,0.00182961,0.000119185,0.000158736,4.30E-08,0.00798698,0.0123287,0.0018333,0.00401398,0.00191263,0.000655227,0.0245324,0.00254813,0.00961185,0.000182697,0.00740249,0.00395463,0.00083261
510417255,0.044043,VISp,385,0.022383,RSPd,879,0.00669765,RSPagl,894,0.0185143,,,,,,,,,,,,,0.0274021,0.00464607,0.000813497,0.000393178,0,0.00247763,0.0056654,1.36E-05,0.00378736,0.00245841,0.0479572,0.0001391,0.000308514,0,3.94E-06,0.00165334,2.47E-06,6.00E-05,0.0180458,0,2.88E-05,0.000620927,0.000511628,0.00964776,0.000876965,7.31E-05,0.00366222,0,0.00020769,0,0.00139588,0.00212527,0.00584871,0.000514534,0.00586096,0.00173732,0.00592032,0,0.000105925,0.00026604,0,3.94E-06,0,1.12E-05,2.00E-05,8.97E-05,0.000123893,3.00E-05,0,0,0,5.63E-05,3.75E-05,0.000121011,0,0,0,2.47E-06,0,0,0,0,0,0.000533474,2.12E-05,0.00013042,0,0.000206822,0.000157278,1.77E-05,0.355199,0.242716,0.0837858,0.00890551,0.00126383,0.0504801,0.184558,0.000650397,0.0391287,0.0427538,0.940747,0.00128626,0.022757,0.00267177,0.00754977,0.664409,0.000605096,0.0209497,0.524567,0.00268043,0.000522291,0.00630839,0.0525419,0.463542,0.0786961,0.155055,0.108657,0.000772985,0.114027,2.41E-05,0.062937,0.140613,0.420494,0.0327993,0.139957,0.0570554,0.0983007,0.00326192,0.281686,0.00417127,0.0120609,0.00064857,0.0015784,0.00780548,0.0240905,0.00244874,0.000886761,8.34E-05,0.000422993,0.000201991,0.0001096,5.98E-05,8.94E-06,0.251681,0.104747,0.0567727,0.0558161,0.000438599,1.22E-05,8.01E-05,4.37E-06,6.65E-05,3.39E-06,0.135161,0.0104497,0.0670529,0.0210431,0.0188111,0.0151397,0.00266471
286302294,0.212108,VISp,385,0.20692,RSPagl,894,0.0104359,,,,,,,,,,,,,,,,0.270453,0.0265526,0.0609898,0.0108846,0.0129623,0.013644,0.0246923,0.00779926,0.0312206,0.0217457,1.28358,0.00189449,0.0700436,0.00492949,0.037082,0.764707,0.0150858,0.0720574,0.133123,0.0216154,0.000307076,0.00189917,0.00466747,0.0907095,0.0344529,0.128472,0.254772,0.00694197,0.224078,0.00165747,0.150959,0.0118689,0.388809,0.00949345,0.368289,0.014969,0.0579532,0.00819158,0.268225,0.00277801,0.0326144,0.00171317,0.00561547,0.00788842,0.013502,0.00294502,0.00883716,0.000968507,0.00528509,0.000235417,0.00209616,0.000185573,6.64E-05,0.0961625,0.0241316,0.00983212,0.0378633,0.000911109,0.00482762,0.00160325,0.00416533,0.00248597,0.00109255,0.133744,0.00341569,0.0267359,0.00371047,0.0615869,0.0318978,0.00639689,0.0160199,8.23E-05,0.00037955,6.24E-05,0,0,0.000703056,0,0.00215704,1.67E-05,0.128971,0,0,0,0,0.00646624,0,0.00105528,0.00149888,0,0,0,0,0.000111678,0,0.000743481,0.0275777,0,0.00103081,0,0.0181852,0.000281873,0.021353,2.94E-05,0.0436783,0.000176572,0.000320731,0,0.00319474,0,0,0,0,2.58E-05,0,0,0,0,0,0,0,0,0,0.000279777,0.000137977,7.89E-05,3.70E-05,0,0,0,0,0,0,0.000260306,1.68E-05,0.000166616,1.65E-06,7.52E-05,0,0
543679575,0.045099,VISp,385,0.0387749,,,,,,,,,,,,,,,,,,,0.00366578,0,5.86E-05,5.80E-05,0,0,0,0.000165978,0.000129481,0,0.00826511,0,0.000165978,0,0.00100405,0.000229137,0.000264565,0.000112505,1.65E-06,0,0,0,0,0.000271161,0,0,0.00136034,0,5.83E-08,0,0.000533377,1.65E-06,0.00250125,0.000271161,7.49E-05,0,0,0,0,0,0,0.00100405,0,0.000110928,0,0,0.000151542,0.000151542,0,0,0,0,0,0.000110928,0,0,0,0.000264565,0,0,0,0,0,0.00250138,1.28E-05,0,0,0.000798477,0.00166626,2.39E-05,0.534082,4.76E-05,0.0283426,0.00443481,0.0303368,0.00296334,0.000152924,0.00624555,0.116531,0.00190738,1.29637,0.000161559,0.0111411,0,0.0746293,0.18945,0.0684887,0.0624464,0.00424527,0.000995654,0.00047942,0.00065502,0,0.0131842,0.0023221,0.00824957,0.319383,0.00881821,0.0790385,0.00199095,0.0624717,0.000626551,0.520079,0.00719608,0.0552969,0.000122804,0.00127405,0.00338626,0.00693845,0.00342052,0,0.0268299,0.00326721,0.00879393,0.00252164,0.000330737,0.00234653,0.00189372,0,0,1.08E-06,0.000375116,7.66E-05,0.0184954,0.00116754,0.000131188,0.00555042,0.0288735,0.00304263,0.00236938,0.0262495,0.00648511,0.00146863,0.0211312,0.0137708,0.00170689,0.000772353,0.00350104,0.00123759,0.00014254
510581751,0.031652,VISp,385,0.0334889,,,,,,,,,,,,,,,,,,,0.0359893,0.0220895,0.00738684,0.000461614,0.000588155,0.00269259,0.00782707,0.0011778,0.00857259,0.00135925,0.217737,8.73E-06,0.00603626,0.000218869,0.00266812,0.139229,0.00247891,0.02558,0.0244362,0.000289536,0.000412242,0.000590771,0.00111501,0.0319674,0.00224966,0.0240924,0.059237,0.000634581,0.0135468,7.20E-06,0.0100925,0.00511439,0.0292334,0.00322991,0.0746126,0.00352888,0.00659787,0.000530982,0.0681618,0.000676814,0.00326101,0.000814792,9.24E-05,3.11E-05,0,1.21E-07,0.000196337,0.000194459,2.50E-07,0,0,7.52E-07,8.75E-07,4.80E-05,1.67E-05,0,5.32E-10,0.000495819,0.000321889,2.93E-05,0.00061439,0.000969478,4.80E-05,0.00409478,0.000395441,0.00267686,0,0.000850783,2.12E-05,0.000150461,0.69152,0.288982,0.0903044,0.0143579,0.0113404,0.0245018,0.309429,0.00226039,0.14457,0.0231946,3.98983,0.00174385,0.0915927,0.01126,0.0773061,0.996793,0.032952,0.04424,0.819996,0.00999811,0.00190471,0.00501707,0.0842114,0.52856,0.0742112,0.215644,0.579215,0.00556719,0.210831,0.00104638,0.322797,0.228259,0.992346,0.0516359,1.27121,0.101971,0.155399,0.0434421,0.421416,0.00582805,0.0603414,0.000681757,0.0152282,0.00794143,0.0147007,0.00352199,0.00458418,0.000325547,0.00141843,0.000436606,0.000424081,0.000831731,0.00114779,0.218951,0.101324,0.0437193,0.0477439,0.000681398,0.0206595,0.00552911,0.00279832,0.00255181,0.000731845,0.476297,0.025351,0.21644,0.041463,0.139154,0.0477057,0.00618286
174361040,0.14109,VISp,385,0.103985,RSPd,879,0.00436909,RSPagl,894,0.0329609,,,,,,,,,,,,,0.267664,0.0849589,0.0452582,0.00736526,0.0154144,0.0251044,0.0298572,0.00256161,0.0248181,0.0114248,1.4005,0.000369192,0.0194894,0.0014463,0.0642101,0.274607,0.00680497,0.01582,0.120266,0.00306334,0.00043587,0.00208588,0.0183181,0.223766,0.0536265,0.0634088,0.264487,0.00573896,0.0636446,0.000810946,0.117887,0.0458664,0.292869,0.0396721,0.43404,0.00803668,0.0247115,0.0254323,0.0791106,0.00187293,0.0101094,0.0014641,0.0153494,0.00882668,0.00493688,0.000875709,0.00824718,0.000598955,0.00509244,0.000347775,0.000855842,0.00120785,0.000144317,0.0664171,0.0260514,0.0143994,0.011327,0.000161358,0.00222318,0.000668037,0.00184933,0.00179471,0.000108351,0.0472312,0.00658997,0.0185214,0.00686945,0.00925072,0.00505512,0.000944549,0.000414904,3.16E-05,0,0,0,4.91E-05,0,7.10E-05,3.51E-05,0,0.00212019,0,7.10E-05,0,0,0.000154856,0.000169703,0.000154856,2.11E-06,0,0,1.61E-06,0,0.000590351,7.98E-05,0,0.00121821,0,0,0,3.51E-05,0,0.000183907,0.00042826,0.000232945,0,2.11E-06,0,0,0,0,0,0,0,0,0,0.000127935,0.000127935,0,0,0,0,0,0,0,0,0,0.000169703,0,0,0,0,0,7.85E-05,7.85E-05,0,0,0,0,0
514332492,0.031712,VISp,385,0.0230365,RSPd,879,0.000411127,RSPagl,894,0.00698866,,,,,,,,,,,,,0,3.42E-06,0,0,0,0,4.00E-06,0.000597621,1.47E-09,0,0.00248422,0,0.000597621,0,0.000123899,0.000189983,0.00019761,0.000189983,0.000132289,0,0,0,0,0.00492059,0,0,0.00248418,0,0,0,0,0.000128289,0,0.00491717,3.99E-08,0,0,0,0,0,0,0.000123899,0,5.84E-05,0,0,0.000489402,0.000488698,0,0,0,0,7.04E-07,5.84E-05,0,0,0,0.00019761,0,0,0,0,0,0.000157308,0.000157308,0,0,0,0,0,0.677884,0.000532565,0.00995364,0.00192108,6.87E-05,0.00132709,0.00572797,0.000379117,0.0452762,0.00492089,0.77891,3.40E-05,0.000555726,0,0.00234773,0.0259609,0.00122837,0.00690787,0.0743625,0,4.03E-05,0.00065746,3.09E-06,0.00723299,0.00059839,0.000976337,0.309073,4.05E-05,0.00538363,8.31E-05,0.00961164,0.0456643,0.0676514,0.0041144,0.0563599,0.00486089,0.0131545,0,0.000818295,0.00013627,0,0.00212695,2.85E-05,0.00232972,0.00109276,0.000405065,0.000427032,0.000425376,0,0,0,0,1.66E-06,0.00507759,0.000136203,0.000219966,0.000893872,0.00115666,2.24E-05,0,3.76E-05,0,1.17E-05,0.0095558,0.00605391,0.000700618,0.000376482,0.00145323,0.000727008,0.000244555
503017948,0.033107,VISp,385,0.0347545,,,,,,,,,,,,,,,,,,,0.0157368,0.0336966,0.00072922,0.000464791,0,0.00111901,0.00351747,8.35E-05,0.00318269,0.000989952,0.062986,1.97E-05,0.00286954,0.0003024,5.59E-05,0.0026623,4.06E-06,0.000322417,0.00970209,0.000100843,4.39E-05,0.000453234,0.00411783,0.0469283,0.00235098,9.99E-05,0.00989076,1.50E-05,0.000219385,0,0.00317871,0.00142218,0.00696829,0.00519062,0.0240287,0.00121325,0.00253956,0,0.000826578,0.000238763,0.0021002,4.09E-05,0,3.82E-05,4.31E-05,0.000104795,0.000165821,6.15E-05,7.49E-05,2.91E-05,0,9.58E-08,2.32E-07,0.00019904,1.27E-05,1.68E-07,0,1.95E-06,0,0,0,2.11E-06,0,0.00152051,4.82E-05,0.000478979,2.69E-09,0.00062938,0.000299613,6.43E-05,0.513338,0.635206,0.058905,0.0110407,0.00526018,0.0595672,0.159768,0.0040917,0.0742082,0.014251,3.02922,0.000780939,0.104365,0.0138843,0.0598853,0.740368,0.0031864,0.0298392,0.438967,0.0123032,0.00204916,0.00940262,0.16143,1.17077,0.188929,0.164799,0.39314,0.00217433,0.136644,0.000503716,0.208877,0.143128,0.994763,0.116233,1.00979,0.0476291,0.0734095,0.0359172,0.33914,0.00482924,0.067207,0.00100217,0.0150277,0.0141512,0.015056,0.00312272,0.00414161,0.000123606,0.00288555,0.000401056,0.000183432,0.000218069,0.000329896,0.31197,0.141944,0.0711231,0.0665736,0.000296512,0.00126961,0.000653247,0.000241721,0.000497051,0.000228261,0.255239,0.00815724,0.130339,0.0255747,0.0641504,0.0239215,0.00309625
277714322,0.054942,VISp,385,0.0589461,,,,,,,,,,,,,,,,,,,0.301528,0.060528,0.0267677,0.00451508,0.0728022,0.0212903,0.0426552,0.0346518,0.053937,0.00224441,3.26993,0.00030746,0.176,0.0088797,0.30385,0.225832,0.508909,0.0501752,0.135074,0.0259564,0.0074282,0.00608504,0.0082333,0.166398,0.0305104,0.0207809,0.886836,0.0431913,0.0489861,0.00555344,0.324039,0.0549402,0.679738,0.0397509,1.02385,0.0118355,0.0230907,0.0962732,0.0746075,0.0272185,0.0718649,0.0496298,0.0364003,0.0431136,0.0134021,0.00125778,0.0523018,0.00512145,0.00370027,0.000370234,0.00360352,0.026473,0.0130333,0.203754,0.0735243,0.0236337,0.0488222,0.0752213,0.168252,0.0661723,0.132518,0.0589136,0.00783233,0.0988352,0.0230845,0.0462314,0.000903349,0.0250228,0.0025944,0.000998761,0.00650752,0.0100335,0.000488814,1.15E-05,0.000651529,0.00138816,0.000547293,0.00198992,0.00168083,0.000121165,0.0411402,0,0.0151147,0.000621634,0.00405861,0.00262903,0.0138441,0.000782998,0.00269031,0.000533322,0.000503776,0.000722072,0.000481461,0.0164715,0.000595265,8.06E-05,0.0124977,0.000417128,0.000191733,0.0004285,0.00475541,0.00156086,0.00956027,0.00325104,0.00613843,6.29E-05,0.000398123,0.00120266,0.00107331,0.00123389,0.0102322,0.000368781,0.000990018,0.00179736,5.98E-05,0,0.00113942,0.000434364,0.000176062,0,4.73E-06,0.00033316,0.000191097,0.00471265,0.00202699,0.000347902,0.000480546,0.0014088,0.00504578,0.00269927,0.00334356,0.000877723,0.000469009,0.00200968,0.00073353,0.000911813,1.34E-06,0.000363002,0,0
277616630,0.068119,VISp,385,0.0687699,,,,,,,,,,,,,,,,,,,0.384411,0.133377,0.0472512,0.0104109,0.0559473,0.0389979,0.0282463,0.016609,0.0599667,0.00304344,3.12542,0.000152565,0.110546,0.00477522,0.222234,0.309085,0.268858,0.0382392,0.0920205,0.0232233,0.00481782,0.00619629,0.0237886,0.339556,0.0641983,0.0447699,0.552717,0.0382491,0.0745172,0.00974315,0.344785,0.0384281,0.760477,0.0729973,1.02306,0.0081637,0.0139864,0.0697546,0.0938965,0.0257972,0.0353234,0.0171611,0.0313785,0.0207914,0.00461937,0.00100601,0.0581341,0.00545683,0.0134908,0.00398647,0.0174875,0.0108358,0.00687676,0.11796,0.0466205,0.020148,0.0247747,0.0115944,0.101387,0.0359044,0.0778347,0.0346575,0.0074799,0.080488,0.0228228,0.0377202,0.00057513,0.015876,0.00277768,0.000716136,0.000598893,0.00195987,0,0,0,0.000295185,0.000493789,0.00176495,0.000136825,4.29E-06,0.0142033,0,0.0031001,3.28E-06,0.00114418,0.000858625,0.00191975,0.000858625,0.00190223,0,0.000481677,0.000193562,0.000313315,0.00542342,3.25E-05,0,0.0131919,0,0,0,4.88E-05,0.000417198,9.22E-05,0.00262901,0.000134752,0.000293242,0.000693717,0,0,0.000264365,0.00058584,0.00114418,0,8.40E-05,0,0,0.00313422,0.00277539,0,0,0,0.000170361,0.000188468,8.40E-05,0,0,0,0.00191975,0,0,0,0,0,0.000725827,0.000711046,1.48E-05,0,0,0,0
297629282,0.103713,VISp,385,0.104444,,,,,,,,,,,,,,,,,,,0.322083,0,0.00579792,0.00169566,0,0.000640739,0.0023454,7.68E-05,0.030294,0.00194698,1.63975,0.000119266,0.00042921,0,2.94E-05,0.0165106,1.95E-06,0.00681596,0.0252477,0,0.000167412,0.000326529,1.78E-07,0.0016805,0.000213846,0.000231767,0.352773,0,0.00196726,0,0.306799,0.0113533,0.381737,0.000499211,0.395589,0.00270214,0.00678055,0,2.06E-06,0.000185018,0,2.94E-05,0,0.0021891,0.00077053,0.000303819,2.88E-05,2.88E-05,0,0,0,0,0,0.00336299,5.90E-07,4.46E-05,5.44E-05,1.95E-06,0,0,0,0,0,0.00508048,0.00384676,5.57E-05,0.000238591,0.000509202,0.000401708,2.85E-05,0,0,0,0,0,1.99E-06,0,1.51E-05,0,0,9.07E-05,0,1.51E-05,0,3.37E-05,2.28E-05,0,2.28E-05,2.02E-06,0,0,0,0,2.65E-05,3.69E-07,0,9.07E-05,0,0,0,0,2.02E-06,0,2.42E-05,0,0,0,0,0,0,0,3.37E-05,0,0,0,0,1.89E-06,1.89E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70E-06,0,0,0,0,7.19E-06,5.03E-07
